holiday,workingday,weathersit,atemp,hum,windspeed,cnt
0,0,1,0.4545,0.82,0.1045,263
0,0,1,0.4848,0.72,0.19399999999999998,281
0,0,1,0.4848,0.77,0.2239,297
0,0,2,0.5,0.72,0.1642,288
0,0,2,0.5,0.72,0.19399999999999998,236
0,0,1,0.4848,0.77,0.19399999999999998,240
0,0,1,0.4848,0.77,0.19399999999999998,131
0,0,1,0.4545,0.82,0.1343,92
0,0,1,0.4394,0.88,0.19399999999999998,95
0,0,1,0.4394,0.94,0.2537,57
0,0,1,0.4545,0.88,0.3582,32
0,1,1,0.4697,0.88,0.3284,23
0,1,1,0.4545,0.94,0.2836,4
0,1,1,0.4545,0.94,0.2836,9
0,1,1,0.4545,0.94,0.19399999999999998,1
0,1,1,0.4545,0.94,0.19399999999999998,13
0,1,2,0.4545,1.0,0.2239,61
0,1,2,0.4848,0.88,0.2239,176
0,1,2,0.5,0.88,0.2836,314
0,1,2,0.5303,0.83,0.2836,165
0,1,2,0.5303,0.83,0.2985,96
0,1,2,0.5909,0.73,0.2985,104
0,1,2,0.5909,0.73,0.3284,134
0,1,2,0.6061,0.69,0.4179,139
0,1,2,0.6667,0.54,0.3582,145
0,1,1,0.6667,0.48,0.5224,141
0,1,1,0.6667,0.48,0.5224,235
0,1,1,0.6667,0.48,0.5224,452
0,1,1,0.6667,0.51,0.3881,383
0,1,1,0.6667,0.51,0.4478,284
0,1,1,0.6364,0.57,0.5224,166
0,1,1,0.6212,0.61,0.2537,158
0,1,2,0.6212,0.5,0.2836,91
0,1,3,0.5455,0.6,0.0,54
0,1,2,0.6212,0.5,0.1045,24
0,1,2,0.6212,0.5,0.0896,13
0,1,2,0.6212,0.53,0.1343,14
0,1,2,0.5455,0.56,0.1343,1
0,1,2,0.5303,0.64,0.1343,6
0,1,2,0.5152,0.68,0.1343,16
0,1,2,0.5152,0.68,0.2836,58
0,1,2,0.5152,0.68,0.2239,189
0,1,3,0.4697,0.88,0.3881,226
0,1,3,0.4545,0.94,0.4925,54
0,1,3,0.4848,0.82,0.4179,40
0,1,1,0.5,0.77,0.3582,49
0,1,2,0.5303,0.64,0.4627,92
0,1,3,0.5152,0.68,0.2836,106
0,1,2,0.4848,0.82,0.2836,44
0,1,2,0.4697,0.77,0.5224,78
0,1,2,0.4697,0.77,0.3881,99
0,1,3,0.4394,0.77,0.2239,291
0,1,3,0.4394,0.77,0.2239,224
0,1,2,0.4242,0.82,0.2836,130
0,1,2,0.4242,0.82,0.2836,103
0,1,2,0.4242,0.82,0.19399999999999998,84
0,1,2,0.4091,0.94,0.2985,54
0,1,2,0.4091,0.94,0.2537,39
0,1,2,0.4091,1.0,0.2985,15
0,1,2,0.4091,1.0,0.2985,1
0,1,3,0.4091,1.0,0.2985,2
0,1,3,0.4091,0.94,0.3284,2
0,1,3,0.4091,0.94,0.3284,3
0,1,3,0.3939,0.94,0.2537,5
0,1,3,0.3939,0.94,0.2239,34
0,1,3,0.3485,1.0,0.2239,70
0,1,3,0.3939,0.94,0.19399999999999998,164
0,1,2,0.3939,0.94,0.2239,65
0,1,2,0.4091,0.87,0.19399999999999998,46
0,1,2,0.4242,0.82,0.19399999999999998,61
0,1,3,0.4242,0.82,0.2537,95
0,1,2,0.4394,0.77,0.19399999999999998,61
0,1,2,0.4242,0.77,0.2537,106
0,1,2,0.4394,0.72,0.2836,81
0,1,1,0.4545,0.67,0.2836,142
0,1,1,0.4545,0.67,0.2985,309
0,1,1,0.4394,0.62,0.3881,321
0,1,1,0.4394,0.62,0.2537,175
0,1,1,0.4394,0.62,0.2537,126
0,1,1,0.4242,0.67,0.1642,117
0,1,1,0.4242,0.67,0.19399999999999998,99
0,1,1,0.4091,0.71,0.1343,62
0,1,1,0.3939,0.76,0.1343,21
0,1,1,0.3939,0.76,0.2239,10
0,1,1,0.3485,0.76,0.1343,3
0,1,1,0.3333,0.81,0.1343,2
0,1,1,0.3636,0.76,0.0,9
0,1,1,0.3485,0.76,0.0896,14
0,1,1,0.3485,0.76,0.1045,70
0,1,1,0.3939,0.66,0.0,193
0,1,1,0.4242,0.58,0.1642,337
0,1,1,0.4545,0.51,0.1343,170
0,1,1,0.4848,0.51,0.19399999999999998,89
0,1,1,0.5,0.45,0.1642,115
0,1,1,0.5152,0.42,0.1343,145
0,1,1,0.5303,0.37,0.2239,159
0,1,1,0.5303,0.35,0.0896,137
0,1,1,0.6212,0.31,0.0896,142
0,1,1,0.6061,0.26,0.1045,202
0,1,1,0.6061,0.28,0.0,388
0,1,1,0.5303,0.3,0.0,337
0,1,1,0.5152,0.32,0.0,259
0,1,1,0.4848,0.51,0.19399999999999998,169
0,1,1,0.4545,0.63,0.1343,145
0,1,1,0.4697,0.55,0.1045,104
0,1,1,0.4545,0.59,0.1045,47
1,0,1,0.4394,0.67,0.0,27
1,0,1,0.4394,0.62,0.0,15
1,0,1,0.4091,0.76,0.0,18
1,0,1,0.4091,0.76,0.0,3
1,0,1,0.3939,0.82,0.0896,3
1,0,1,0.3636,0.81,0.1045,13
1,0,1,0.3636,0.81,0.0896,47
1,0,1,0.4091,0.71,0.1642,149
1,0,1,0.4394,0.62,0.2985,300
1,0,1,0.4848,0.55,0.19399999999999998,178
1,0,1,0.4848,0.55,0.19399999999999998,122
1,0,1,0.5,0.55,0.19399999999999998,136
1,0,1,0.5,0.55,0.2836,200
1,0,1,0.5152,0.52,0.2537,180
1,0,1,0.5152,0.52,0.2537,163
1,0,1,0.5152,0.52,0.4478,162
1,0,1,0.5,0.55,0.4925,243
1,0,2,0.4848,0.63,0.3881,331
1,0,2,0.4545,0.67,0.3881,263
1,0,1,0.4242,0.77,0.3881,209
1,0,2,0.4091,0.76,0.3284,118
1,0,2,0.4091,0.76,0.2985,102
1,0,2,0.3939,0.82,0.3881,80
1,0,2,0.3485,0.81,0.19399999999999998,64
0,0,2,0.3485,0.81,0.2239,43
0,0,2,0.3333,0.87,0.2836,33
0,0,2,0.3485,0.87,0.1343,24
0,0,2,0.3485,0.87,0.1642,14
0,0,2,0.3485,0.87,0.2239,5
0,0,2,0.3939,0.87,0.2836,4
0,0,3,0.4091,0.82,0.3284,10
0,0,2,0.4091,0.82,0.4179,21
0,0,3,0.4091,0.87,0.3582,45
0,0,3,0.4091,1.0,0.2985,29
0,0,3,0.4242,0.94,0.3881,22
0,0,3,0.4242,0.94,0.4478,31
0,0,2,0.4545,0.88,0.5821,32
0,0,3,0.4545,0.94,0.5224,58
0,0,3,0.5,0.83,0.5821,63
0,0,3,0.5,0.83,0.5821,78
0,0,3,0.4848,0.88,0.4627,33
0,0,3,0.4848,0.88,0.5821,15
0,0,2,0.4848,0.94,0.3881,38
0,0,2,0.5,0.94,0.4179,71
0,0,3,0.4394,0.94,0.2239,53
0,0,2,0.4394,0.94,0.0,14
0,0,3,0.4242,1.0,0.0,24
0,0,2,0.4394,0.77,0.2836,35
0,0,2,0.4394,0.77,0.2836,33
0,0,1,0.4242,0.67,0.2239,31
0,0,1,0.4091,0.62,0.19399999999999998,29
0,0,1,0.4091,0.66,0.1343,25
0,0,1,0.3636,0.76,0.1045,7
0,0,1,0.3485,0.71,0.1642,3
0,0,1,0.3182,0.66,0.4478,8
0,0,1,0.3333,0.5,0.3582,16
0,0,1,0.3939,0.46,0.3881,43
0,0,1,0.4091,0.43,0.2836,102
0,0,1,0.4242,0.44,0.4478,211
0,0,1,0.4545,0.41,0.4179,304
0,0,1,0.4545,0.38,0.3881,354
0,0,1,0.4848,0.34,0.3881,343
0,0,1,0.5,0.34,0.3881,361
0,0,1,0.5152,0.32,0.5224,388
0,0,1,0.5152,0.3,0.3582,343
0,0,1,0.5303,0.3,0.4478,306
0,0,1,0.5303,0.3,0.3881,277
0,0,1,0.5303,0.3,0.2985,210
0,0,1,0.5,0.36,0.19399999999999998,141
0,0,1,0.4848,0.42,0.19399999999999998,83
0,0,1,0.4848,0.39,0.1045,70
0,0,1,0.4394,0.67,0.1642,56
0,1,1,0.4545,0.47,0.0896,39
0,1,1,0.4545,0.47,0.1343,19
0,1,1,0.4242,0.67,0.1045,16
0,1,1,0.4242,0.62,0.1045,7
0,1,1,0.4091,0.87,0.1642,6
0,1,1,0.4091,0.76,0.0896,16
0,1,1,0.4091,0.82,0.0,54
0,1,1,0.4545,0.63,0.0,168
0,1,1,0.4545,0.63,0.0,297
0,1,2,0.4848,0.55,0.1045,169
0,1,2,0.5,0.55,0.1045,109
0,1,2,0.5152,0.52,0.0896,123
0,1,2,0.5303,0.49,0.0896,184
0,1,2,0.5303,0.49,0.1642,169
0,1,2,0.5455,0.49,0.19399999999999998,144
0,1,2,0.6212,0.43,0.19399999999999998,176
0,1,1,0.6212,0.46,0.2836,205
0,1,1,0.5455,0.49,0.2836,428
0,1,1,0.6212,0.31,0.3582,362
0,1,1,0.5303,0.46,0.2537,286
0,1,1,0.6212,0.33,0.2985,165
0,1,1,0.5303,0.37,0.2836,151
0,1,1,0.5,0.55,0.2836,90
0,1,1,0.4848,0.59,0.2537,46
0,1,1,0.4848,0.55,0.2239,25
0,1,1,0.4545,0.63,0.2239,7
0,1,1,0.4545,0.67,0.2836,13
0,1,1,0.4697,0.63,0.2239,3
0,1,1,0.4545,0.67,0.0896,5
0,1,2,0.4545,0.72,0.19399999999999998,18
0,1,2,0.4697,0.67,0.0,65
0,1,2,0.5,0.55,0.0,188
0,1,2,0.4848,0.68,0.1343,351
0,1,3,0.5,0.63,0.0896,162
0,1,2,0.4848,0.72,0.2239,75
0,1,2,0.5152,0.68,0.1642,72
0,1,2,0.5152,0.64,0.0896,103
0,1,2,0.5152,0.68,0.2239,129
0,1,2,0.5152,0.64,0.19399999999999998,107
0,1,2,0.5152,0.65,0.1642,127
0,1,1,0.5303,0.52,0.2985,192
0,1,1,0.5303,0.6,0.1045,411
0,1,2,0.5152,0.64,0.1343,421
0,1,2,0.4848,0.72,0.19399999999999998,276
0,1,2,0.4848,0.72,0.2239,168
0,1,2,0.4848,0.72,0.1343,122
0,1,1,0.4697,0.77,0.0896,112
0,1,1,0.4545,0.88,0.0896,52
0,1,1,0.4394,0.88,0.1343,33
0,1,1,0.4242,0.94,0.1642,7
0,1,1,0.4242,0.94,0.1642,2
0,1,1,0.4242,0.94,0.0,2
0,1,1,0.4091,1.0,0.1045,9
0,1,1,0.4091,0.94,0.19399999999999998,15
0,1,1,0.4242,0.94,0.1642,64
0,1,1,0.4394,0.94,0.0,237
0,1,1,0.6061,0.69,0.4627,396
0,1,1,0.6212,0.61,0.2836,197
0,1,1,0.6061,0.69,0.0896,131
0,1,1,0.6061,0.69,0.0896,118
0,1,1,0.6515,0.48,0.3881,145
0,1,1,0.6515,0.48,0.3881,177
0,1,1,0.6515,0.4,0.4627,148
0,1,2,0.6667,0.35,0.3582,145
0,1,2,0.6667,0.35,0.3582,255
0,1,2,0.6515,0.37,0.4179,432
0,1,1,0.6515,0.3,0.3582,441
0,1,1,0.6364,0.32,0.2537,383
0,1,1,0.6212,0.32,0.1045,225
0,1,1,0.6212,0.36,0.2836,172
0,1,1,0.6212,0.41,0.2537,117
0,1,1,0.6212,0.4,0.3284,93
0,1,1,0.5303,0.43,0.3582,44
0,1,1,0.5,0.45,0.2239,26
0,1,1,0.4848,0.42,0.3881,13
0,1,2,0.4545,0.51,0.4627,7
0,1,2,0.4394,0.54,0.4478,6
0,1,2,0.4242,0.54,0.5522,14
0,1,2,0.4091,0.58,0.5821,75
0,1,2,0.4242,0.47,0.4627,198
0,1,2,0.4091,0.5,0.4925,365
0,1,2,0.4242,0.47,0.2836,196
0,1,1,0.4242,0.44,0.3582,98
0,1,1,0.4394,0.41,0.2836,133
0,1,1,0.4545,0.38,0.1642,199
0,1,1,0.4697,0.33,0.3284,177
0,1,1,0.4848,0.34,0.3881,228
0,1,1,0.5,0.29,0.4179,235
0,1,1,0.5,0.27,0.3582,294
0,1,1,0.4848,0.29,0.1642,481
0,1,1,0.4848,0.25,0.2836,452
0,1,1,0.4545,0.28,0.2836,324
0,1,1,0.4394,0.3,0.1343,204
0,1,1,0.4242,0.47,0.19399999999999998,184
0,1,1,0.4242,0.38,0.0896,137
0,1,1,0.4091,0.43,0.1045,99
0,1,1,0.3485,0.62,0.19399999999999998,33
0,1,1,0.3333,0.53,0.2537,24
0,1,1,0.3333,0.53,0.2985,9
0,1,1,0.3333,0.53,0.2985,2
0,1,1,0.3182,0.53,0.2836,3
0,1,1,0.3182,0.53,0.2239,16
0,1,1,0.3182,0.53,0.2836,49
0,1,2,0.3182,0.53,0.2836,180
0,1,2,0.3182,0.53,0.2537,346
0,1,3,0.303,0.61,0.2985,195
0,1,2,0.3485,0.62,0.19399999999999998,136
0,1,3,0.3333,0.66,0.19399999999999998,106
0,1,3,0.3333,0.76,0.1343,80
0,1,3,0.3333,0.87,0.19399999999999998,40
0,1,3,0.3182,0.87,0.2537,36
0,1,3,0.3333,0.87,0.19399999999999998,75
0,1,3,0.3333,0.87,0.1343,62
0,1,3,0.303,0.93,0.2239,69
0,1,3,0.303,0.93,0.2239,51
0,1,3,0.303,0.93,0.2239,55
0,1,3,0.303,0.87,0.2239,47
0,1,3,0.303,0.93,0.1642,28
0,1,3,0.303,1.0,0.1343,24
0,1,3,0.3333,0.93,0.1045,17
0,0,2,0.3182,1.0,0.19399999999999998,18
0,0,2,0.3182,1.0,0.19399999999999998,16
0,0,3,0.3333,1.0,0.1343,17
0,0,3,0.3333,1.0,0.0896,4
0,0,3,0.3636,1.0,0.0,5
0,0,3,0.3636,1.0,0.0,7
0,0,2,0.3333,1.0,0.1642,11
0,0,3,0.3333,1.0,0.1642,19
0,0,2,0.3333,1.0,0.2537,47
0,0,2,0.3939,0.94,0.2985,68
0,0,2,0.4242,0.88,0.2239,129
0,0,2,0.4545,0.88,0.2239,232
0,0,1,0.5,0.83,0.4179,291
0,0,1,0.5,0.83,0.3881,312
0,0,1,0.5455,0.78,0.3582,391
0,0,1,0.5909,0.73,0.3881,397
0,0,1,0.5909,0.73,0.2836,426
0,0,1,0.5909,0.73,0.3284,383
0,0,1,0.5455,0.78,0.19399999999999998,376
0,0,1,0.5303,0.83,0.2836,283
0,0,2,0.5152,0.88,0.2537,183
0,0,2,0.5303,0.83,0.2836,135
0,0,2,0.5455,0.78,0.2537,169
0,0,2,0.5152,0.88,0.1642,117
0,0,1,0.5,0.83,0.2239,96
0,0,1,0.4848,0.88,0.19399999999999998,54
0,0,1,0.4848,0.88,0.19399999999999998,72
0,0,1,0.4848,0.94,0.0896,24
0,0,1,0.4848,0.94,0.0896,5
0,0,1,0.4848,0.94,0.0896,12
0,0,2,0.4848,1.0,0.0,13
0,0,2,0.4848,1.0,0.0,27
0,0,1,0.5,0.94,0.2239,80
0,0,1,0.5303,0.88,0.2537,177
0,0,1,0.5758,0.78,0.1642,289
0,0,1,0.6212,0.65,0.1343,317
0,0,1,0.6364,0.65,0.2537,388
0,0,1,0.6515,0.58,0.2836,441
0,0,1,0.6515,0.54,0.3284,420
0,0,1,0.6212,0.61,0.2537,369
0,0,1,0.6667,0.48,0.3881,359
0,0,1,0.6212,0.65,0.2985,331
0,0,1,0.6061,0.69,0.1642,270
0,0,3,0.5606,0.83,0.2836,194
0,0,3,0.5606,0.83,0.2836,105
0,0,3,0.5152,0.94,0.1642,61
0,0,3,0.5152,1.0,0.1642,45
0,0,3,0.5152,1.0,0.0896,42
0,1,3,0.5,1.0,0.0,12
0,1,1,0.5152,1.0,0.0896,10
0,1,1,0.5152,1.0,0.0896,10
0,1,2,0.4848,1.0,0.1045,10
0,1,2,0.5,1.0,0.0,5
0,1,2,0.4545,1.0,0.0,17
0,1,2,0.4848,1.0,0.0,66
0,1,2,0.5,1.0,0.0896,196
0,1,1,0.5303,0.88,0.1045,353
0,1,1,0.5606,0.83,0.1343,174
0,1,1,0.6061,0.73,0.2239,125
0,1,1,0.6061,0.73,0.2239,147
0,1,1,0.6212,0.74,0.2537,188
0,1,1,0.6515,0.65,0.2239,203
0,1,1,0.6667,0.54,0.2239,146
0,1,1,0.6667,0.51,0.2239,175
0,1,1,0.6515,0.54,0.3582,239
0,1,1,0.6515,0.54,0.2985,521
0,1,1,0.6364,0.57,0.3582,499
0,1,1,0.6212,0.57,0.3284,382
0,1,1,0.6212,0.61,0.2836,237
0,1,1,0.6061,0.69,0.2537,190
0,1,1,0.5909,0.73,0.2985,106
0,1,1,0.5455,0.78,0.2836,62
0,1,1,0.6061,0.69,0.2836,27
0,1,1,0.5909,0.73,0.2836,21
0,1,1,0.5303,0.83,0.3284,26
0,1,1,0.5152,0.88,0.2836,21
0,1,1,0.5303,0.83,0.2537,6
0,1,1,0.5152,0.88,0.2537,16
0,1,1,0.5303,0.88,0.2239,80
0,1,1,0.5455,0.83,0.2985,270
0,1,1,0.5455,0.83,0.2985,449
0,1,1,0.6061,0.73,0.3582,199
0,1,1,0.6212,0.69,0.3582,120
0,1,1,0.6364,0.65,0.3881,172
0,1,1,0.6515,0.61,0.4179,186
0,1,1,0.6667,0.51,0.4478,176
0,1,1,0.6667,0.58,0.3284,155
0,1,1,0.6515,0.61,0.3582,153
0,1,1,0.6515,0.58,0.3881,291
0,1,1,0.6364,0.61,0.3582,521
0,1,1,0.6364,0.65,0.4478,528
0,1,1,0.6061,0.73,0.4179,328
0,1,1,0.6061,0.73,0.3582,234
0,1,1,0.5909,0.78,0.2836,195
0,1,2,0.5606,0.83,0.19399999999999998,148
0,1,2,0.5606,0.83,0.2239,78
0,1,1,0.5606,0.83,0.2239,27
0,1,1,0.5606,0.83,0.2537,17
0,1,1,0.5455,0.88,0.2537,5
0,1,2,0.5455,0.88,0.2836,7
0,1,1,0.5303,0.94,0.2239,6
0,1,2,0.5303,0.94,0.2537,17
0,1,1,0.5303,0.94,0.2537,84
0,1,2,0.5455,0.88,0.2836,246
0,1,2,0.5455,0.88,0.3284,444
0,1,2,0.5455,0.88,0.4179,181
0,1,2,0.5758,0.83,0.2836,92
0,1,2,0.5909,0.78,0.2836,156
0,1,1,0.6061,0.78,0.3284,173
0,1,1,0.5909,0.78,0.2985,150
0,1,1,0.6364,0.74,0.2836,148
0,1,1,0.6515,0.65,0.4925,138
0,1,1,0.6515,0.7,0.3881,218
0,1,3,0.6061,0.83,0.3881,521
0,1,3,0.6061,0.83,0.3881,412
0,1,1,0.5909,0.78,0.2836,260
0,1,1,0.5758,0.83,0.3284,218
0,1,1,0.5606,0.88,0.2836,145
0,1,2,0.5606,0.88,0.3284,129
0,1,2,0.5606,0.88,0.3582,78
0,1,1,0.5909,0.78,0.3582,54
0,1,2,0.5758,0.83,0.3881,20
0,1,2,0.5758,0.83,0.4478,21
0,1,2,0.5909,0.78,0.3881,3
0,1,2,0.5758,0.83,0.4179,9
0,1,2,0.5758,0.83,0.3881,13
0,1,2,0.5909,0.78,0.4627,86
0,1,2,0.5909,0.78,0.4478,215
0,1,2,0.6061,0.78,0.4478,398
0,1,3,0.5606,0.88,0.3284,183
0,1,2,0.5606,0.88,0.2836,54
0,1,2,0.5758,0.83,0.2836,84
0,1,2,0.5909,0.78,0.2537,107
0,1,2,0.5758,0.83,0.2985,121
0,1,1,0.5758,0.83,0.2985,142
0,1,1,0.6212,0.69,0.3284,163
0,1,1,0.5909,0.78,0.2537,270
0,1,1,0.6212,0.47,0.3582,455
0,1,1,0.6212,0.47,0.3582,530
0,1,1,0.6212,0.43,0.2985,404
0,1,1,0.5455,0.43,0.2239,269
0,1,1,0.5303,0.46,0.1343,194
0,1,1,0.5152,0.45,0.1642,153
0,1,1,0.5152,0.39,0.0896,110
0,1,1,0.5,0.39,0.2836,48
0,1,1,0.4848,0.45,0.0896,31
0,1,1,0.4545,0.63,0.1045,10
0,1,1,0.4545,0.59,0.0896,5
0,1,1,0.4545,0.51,0.1343,6
0,1,1,0.4545,0.47,0.1343,25
0,1,1,0.4848,0.45,0.2836,71
0,1,1,0.5,0.42,0.19399999999999998,240
0,1,1,0.5152,0.39,0.2985,421
0,1,1,0.5152,0.39,0.3284,230
0,1,1,0.5303,0.4,0.2836,156
0,1,1,0.6212,0.38,0.2239,157
0,1,1,0.5303,0.37,0.2836,223
0,1,1,0.5303,0.37,0.2985,308
0,1,1,0.6212,0.35,0.3284,248
0,1,2,0.5303,0.4,0.2985,252
0,1,2,0.5152,0.42,0.3582,299
0,1,2,0.5,0.45,0.3881,508
0,1,1,0.5,0.48,0.3582,439
0,1,1,0.4545,0.55,0.3284,270
0,1,1,0.4697,0.48,0.2239,194
0,1,1,0.4545,0.51,0.19399999999999998,195
0,1,1,0.4242,0.58,0.1642,146
0,1,2,0.4394,0.54,0.0896,113
0,0,2,0.4394,0.54,0.2537,106
0,0,2,0.4394,0.54,0.1642,74
0,0,2,0.4394,0.54,0.2239,65
0,0,2,0.4242,0.54,0.19399999999999998,17
0,0,2,0.4242,0.54,0.2239,7
0,0,1,0.4242,0.54,0.3881,7
0,0,1,0.4091,0.58,0.2836,21
0,0,1,0.4091,0.54,0.3881,48
0,0,1,0.4091,0.54,0.2985,91
0,0,1,0.4394,0.51,0.3582,156
0,0,1,0.4697,0.44,0.3881,279
0,0,1,0.4848,0.42,0.3582,321
0,0,1,0.5,0.42,0.3881,416
0,0,1,0.5152,0.39,0.2985,455
0,0,1,0.5152,0.39,0.2239,452
0,0,1,0.5303,0.37,0.1343,499
0,0,1,0.5455,0.37,0.19399999999999998,464
0,0,1,0.5303,0.43,0.1343,407
0,0,1,0.5152,0.43,0.1343,371
0,0,1,0.5152,0.43,0.1343,387
0,0,1,0.4394,0.62,0.1343,224
0,0,1,0.4394,0.62,0.1343,177
0,0,1,0.4394,0.67,0.1045,143
0,0,1,0.4394,0.67,0.1045,125
0,0,1,0.4242,0.67,0.0896,96
0,0,1,0.4242,0.69,0.1045,59
0,0,1,0.4242,0.77,0.1045,50
0,0,1,0.4091,0.82,0.1045,23
0,0,1,0.4091,0.76,0.1045,17
0,0,1,0.4091,0.82,0.0896,10
0,0,2,0.4091,0.82,0.0896,13
0,0,2,0.4242,0.77,0.0896,33
0,0,2,0.4394,0.77,0.1343,59
0,0,2,0.4545,0.72,0.1343,141
0,0,2,0.4697,0.63,0.19399999999999998,264
0,0,1,0.4545,0.82,0.1045,250
0,0,2,0.4697,0.77,0.1045,281
0,0,2,0.4848,0.63,0.1642,332
0,0,2,0.4848,0.68,0.1045,238
0,0,2,0.4848,0.72,0.0,266
0,0,2,0.4848,0.72,0.19399999999999998,214
0,0,2,0.4697,0.82,0.2537,196
0,0,2,0.4545,0.82,0.0896,159
0,0,2,0.4545,0.84,0.1045,178
0,0,2,0.4545,0.82,0.0,121
0,0,2,0.4545,0.82,0.0,105
0,0,2,0.4545,0.82,0.0,100
0,0,1,0.4545,0.77,0.19399999999999998,146
0,1,1,0.4545,0.72,0.1343,177
0,1,1,0.4545,0.72,0.1343,114
0,1,2,0.4394,0.77,0.2239,35
0,1,1,0.4394,0.77,0.1343,16
0,1,1,0.4394,0.77,0.1642,17
0,1,2,0.4394,0.77,0.1343,20
0,1,1,0.4394,0.88,0.1045,62
0,1,2,0.4545,0.82,0.3284,209
0,1,2,0.4697,0.77,0.2239,371
0,1,2,0.4848,0.77,0.2836,172
0,1,2,0.5152,0.77,0.2239,108
0,1,1,0.5455,0.73,0.2985,130
0,1,1,0.6061,0.69,0.2239,187
0,1,2,0.6061,0.69,0.19399999999999998,170
0,1,1,0.6061,0.69,0.2239,181
0,1,1,0.6212,0.61,0.19399999999999998,155
0,1,1,0.6212,0.61,0.2239,269
0,1,1,0.6212,0.65,0.19399999999999998,537
0,1,2,0.6061,0.65,0.19399999999999998,518
0,1,2,0.6061,0.69,0.1343,314
0,1,2,0.6061,0.69,0.1343,218
0,1,2,0.5909,0.73,0.1045,232
0,1,2,0.5909,0.73,0.0,125
0,1,2,0.5303,0.83,0.19399999999999998,64
0,1,2,0.5303,0.83,0.2239,16
0,1,2,0.5303,0.78,0.2537,14
0,1,2,0.5303,0.78,0.2537,5
0,1,1,0.5152,0.83,0.2836,2
0,1,1,0.5,0.88,0.2239,4
0,1,1,0.5,0.88,0.1343,14
0,1,2,0.5,0.94,0.1642,109
0,1,2,0.5152,0.88,0.2239,265
0,1,2,0.5303,0.83,0.2836,459
0,1,2,0.5758,0.78,0.3582,186
0,1,2,0.6061,0.69,0.3582,127
0,1,2,0.6212,0.65,0.3284,140
0,1,2,0.6364,0.61,0.4925,217
0,1,2,0.6515,0.58,0.6119,194
0,1,2,0.6515,0.58,0.5224,158
0,1,2,0.6515,0.58,0.4478,154
0,1,1,0.6667,0.54,0.4627,271
0,1,1,0.6515,0.54,0.4627,517
0,1,1,0.6515,0.48,0.4179,544
0,1,1,0.6364,0.57,0.3582,365
0,1,1,0.6212,0.61,0.19399999999999998,290
0,1,2,0.6212,0.61,0.4478,225
0,1,2,0.5455,0.6,0.3881,113
0,1,2,0.5303,0.68,0.3284,62
0,1,3,0.5,0.77,0.1642,27
0,1,3,0.4848,0.82,0.2836,7
0,1,3,0.4848,0.82,0.2836,4
0,1,3,0.4242,0.88,0.5224,1
0,1,3,0.3939,0.94,0.3284,3
0,1,3,0.3333,0.87,0.3284,9
0,1,3,0.303,0.93,0.3881,21
0,1,3,0.303,0.93,0.3582,52
0,1,3,0.303,0.93,0.3881,79
0,1,3,0.303,0.93,0.3582,40
0,1,2,0.3182,0.93,0.2836,31
0,1,1,0.4091,0.82,0.3284,72
0,1,2,0.4394,0.62,0.3582,124
0,1,2,0.4545,0.59,0.4478,143
0,1,1,0.4848,0.51,0.3881,107
0,1,1,0.4697,0.51,0.4179,129
0,1,1,0.4848,0.45,0.4627,195
0,1,1,0.4091,0.71,0.2537,410
0,1,1,0.4242,0.67,0.2537,396
0,1,1,0.4242,0.58,0.3582,296
0,1,1,0.4091,0.62,0.3284,191
0,1,1,0.4091,0.62,0.1642,150
0,1,1,0.3939,0.62,0.2239,89
0,1,1,0.3485,0.62,0.2239,57
0,1,1,0.3485,0.66,0.19399999999999998,27
0,1,1,0.3333,0.71,0.19399999999999998,10
0,1,1,0.3182,0.66,0.2239,5
0,1,1,0.3182,0.66,0.2537,4
0,1,1,0.3182,0.66,0.2537,7
0,1,1,0.3182,0.66,0.2537,30
0,1,1,0.3182,0.66,0.2537,89
0,1,1,0.3939,0.58,0.2537,271
0,1,1,0.4242,0.5,0.2537,440
0,1,1,0.4545,0.44,0.2836,184
0,1,1,0.4848,0.39,0.2836,128
0,1,1,0.5,0.36,0.4478,148
0,1,1,0.5,0.34,0.3582,196
0,1,1,0.5152,0.3,0.5821,192
0,1,1,0.5152,0.28,0.4478,154
0,1,1,0.5303,0.26,0.4925,147
0,1,1,0.5455,0.24,0.4179,269
0,1,1,0.5303,0.26,0.3881,533
0,1,1,0.5303,0.26,0.2836,520
0,1,1,0.5152,0.28,0.2239,361
0,1,1,0.4848,0.34,0.1642,258
0,1,1,0.4848,0.36,0.19399999999999998,180
0,1,1,0.4697,0.39,0.19399999999999998,165
0,1,1,0.4545,0.41,0.19399999999999998,115
0,1,1,0.4394,0.44,0.1642,56
0,1,1,0.4091,0.62,0.1642,32
0,1,1,0.3939,0.62,0.1045,16
0,1,1,0.3636,0.71,0.1045,9
0,1,1,0.3636,0.71,0.1045,1
0,1,1,0.3485,0.81,0.1045,16
0,1,1,0.3636,0.81,0.0896,82
0,1,1,0.4091,0.82,0.0,222
0,1,1,0.4242,0.77,0.2537,450
0,1,1,0.4545,0.67,0.2836,188
0,1,2,0.5152,0.49,0.3284,127
0,1,2,0.5152,0.49,0.3284,165
0,1,1,0.5303,0.49,0.3582,246
0,1,1,0.5455,0.4,0.3284,253
0,1,1,0.6212,0.4,0.4478,213
0,1,1,0.6212,0.38,0.3881,260
0,1,1,0.6212,0.4,0.2537,344
0,1,1,0.5455,0.4,0.3582,553
